,AC,Reserved,General,Female,Male
798,32_S05A32P37_parsed.csv,76,599,349,314
799,40_S05A40P32_parsed.csv,101,620,373,335
800,27_S05A27P15_parsed.csv,105,752,374,472
801,23_S05A23P30_parsed.csv,111,835,463,479
802,3_S05A3P29_parsed.csv,61,747,412,387
803,12_S05A12P38_parsed.csv,96,554,312,333
804,34_S05A34P31_parsed.csv,67,525,309,277
805,2_S05A2P39_parsed.csv,121,644,373,379
806,10_S05A10P17_parsed.csv,100,724,425,394
807,1_S05A1P38_parsed.csv,160,733,433,449
808,6_S05A6P41_parsed.csv,61,308,172,196
809,9_S05A9P19_parsed.csv,29,311,169,170
810,30_S05A30P9_parsed.csv,25,544,264,288
811,2_S05A2P26_parsed.csv,43,533,283,279
812,30_S05A30P40_parsed.csv,80,815,479,406
813,15_S05A15P36_parsed.csv,82,686,391,370
814,3_S05A3P36_parsed.csv,75,572,309,324
815,18_S05A18P44_parsed.csv,14,408,200,217
816,28_S05A28P22_parsed.csv,39,396,223,204
817,23_S05A23P24_parsed.csv,44,823,439,426
818,6_S05A6P29_parsed.csv,97,540,337,300
819,7_S05A7P14_parsed.csv,104,689,412,377
820,30_S05A30P17_parsed.csv,76,646,376,339
821,3_S05A3P41_parsed.csv,81,740,407,406
822,7_S05A7P18_parsed.csv,90,568,317,337
823,9_S05A9P16_parsed.csv,50,277,165,157
824,18_S05A18P28_parsed.csv,18,489,246,253
825,5_S05A5P20_parsed.csv,56,517,294,277
826,1_S05A1P15_parsed.csv,97,543,301,317
827,26_S05A26P5_parsed.csv,53,683,346,377
828,37_S05A37P14_parsed.csv,40,455,239,252
829,7_S05A7P37_parsed.csv,68,456,268,252
830,22_S05A22P42_parsed.csv,17,447,236,228
831,22_S05A22P16_parsed.csv,61,437,271,224
832,40_S05A40P54_parsed.csv,13,789,379,409
833,18_S05A18P2_parsed.csv,27,749,386,378
834,33_S05A33P15_parsed.csv,70,603,338,333
835,13_S05A13P12_parsed.csv,40,539,307,269
836,27_S05A27P18_parsed.csv,36,258,108,185
837,31_S05A31P30_parsed.csv,46,715,405,351
838,26_S05A26P13_parsed.csv,91,727,418,395
839,1_S05A1P2_parsed.csv,113,749,416,440
840,13_S05A13P35_parsed.csv,62,481,278,259
841,24_S05A24P24_parsed.csv,52,653,361,331
842,5_S05A5P28_parsed.csv,63,916,471,503
843,22_S05A22P27_parsed.csv,68,563,325,301
844,6_S05A6P28_parsed.csv,94,479,296,274
845,17_S05A17P37_parsed.csv,37,298,165,164
846,28_S05A28P10_parsed.csv,27,268,159,129
847,22_S05A22P2_parsed.csv,45,773,352,461
848,16_S05A16P38_parsed.csv,58,883,476,461
849,35_S05A35P17_parsed.csv,122,692,436,370
850,18_S05A18P3_parsed.csv,113,542,315,339
851,24_S05A24P15_parsed.csv,79,779,430,404
852,15_S05A15P33_parsed.csv,84,688,385,375
853,39_S05A39P29_parsed.csv,56,598,322,322
854,39_S05A39P44_parsed.csv,33,544,302,273
855,7_S05A7P19_parsed.csv,35,579,315,292
856,27_S05A27P39_parsed.csv,100,624,376,344
857,24_S05A24P13_parsed.csv,120,688,383,421
858,35_S05A35P13_parsed.csv,83,685,406,356
859,37_S05A37P27_parsed.csv,76,349,205,209
860,38_S05A38P11_parsed.csv,11,244,121,129
861,31_S05A31P31_parsed.csv,81,731,415,379
862,37_S05A37P9_parsed.csv,91,713,367,430
863,11_S05A11P6_parsed.csv,54,657,381,319
864,9_S05A9P28_parsed.csv,26,287,153,155
865,36_S05A36P26_parsed.csv,76,664,417,314
866,29_S05A29P27_parsed.csv,118,843,491,464
867,13_S05A13P19_parsed.csv,88,750,403,429
868,5_S05A5P37_parsed.csv,103,714,386,423
869,13_S05A13P7_parsed.csv,48,872,426,490
870,31_S05A31P19_parsed.csv,68,577,321,321
871,5_S05A5P21_parsed.csv,93,551,301,332
872,22_S05A22P9_parsed.csv,1,105,43,63
873,35_S05A35P32_parsed.csv,93,563,342,312
874,4_S05A4P27_parsed.csv,125,965,538,549
875,36_S05A36P20_parsed.csv,54,423,233,237
876,6_S05A6P1_parsed.csv,39,781,429,381
877,38_S05A38P21_parsed.csv,59,627,343,333
878,13_S05A13P24_parsed.csv,74,652,373,346
879,4_S05A4P31_parsed.csv,64,408,253,219
880,1_S05A1P9_parsed.csv,84,611,335,350
881,7_S05A7P35_parsed.csv,51,539,320,267
882,29_S05A29P11_parsed.csv,58,454,281,229
883,10_S05A10P14_parsed.csv,74,755,422,400
884,12_S05A12P1_parsed.csv,70,610,333,343
885,14_S05A14P34_parsed.csv,66,448,276,234
886,17_S05A17P48_parsed.csv,36,419,220,232
887,6_S05A6P5_parsed.csv,65,391,230,222
888,36_S05A36P10_parsed.csv,72,572,331,312
889,38_S05A38P32_parsed.csv,97,799,460,414
890,10_S05A10P1_parsed.csv,124,760,447,430
891,26_S05A26P14_parsed.csv,127,825,469,471
892,28_S05A28P3_parsed.csv,105,703,420,378
893,34_S05A34P23_parsed.csv,118,682,422,370
894,9_S05A9P5_parsed.csv,69,880,419,460
895,25_S05A25P29_parsed.csv,182,656,361,452
896,1_S05A1P18_parsed.csv,67,808,439,421
897,9_S05A9P4_parsed.csv,65,737,401,400
898,33_S05A33P8_parsed.csv,84,798,434,441
899,27_S05A27P20_parsed.csv,88,740,388,434
900,14_S05A14P6_parsed.csv,80,583,334,321
901,32_S05A32P22_parsed.csv,128,647,406,368
902,8_S05A8P34_parsed.csv,73,439,261,250
903,40_S05A40P37_parsed.csv,80,489,284,279
904,6_S05A6P9_parsed.csv,57,599,337,318
905,16_S05A16P44_parsed.csv,37,502,282,255
906,2_S05A2P48_parsed.csv,104,568,322,346
907,30_S05A30P31_parsed.csv,94,745,419,412
908,8_S05A8P15_parsed.csv,71,734,410,394
909,40_S05A40P26_parsed.csv,13,818,365,459
910,8_S05A8P14_parsed.csv,90,682,402,366
911,40_S05A40P36_parsed.csv,28,200,107,119
912,37_S05A37P25_parsed.csv,33,258,147,137
913,21_S05A21P29_parsed.csv,85,616,361,337
914,30_S05A30P21_parsed.csv,86,534,313,304
915,8_S05A8P22_parsed.csv,74,594,334,334
916,23_S05A23P12_parsed.csv,40,582,308,314
917,17_S05A17P36_parsed.csv,28,458,232,245
918,38_S05A38P28_parsed.csv,38,418,203,246
919,4_S05A4P5_parsed.csv,107,1029,507,625
920,9_S05A9P37_parsed.csv,46,613,326,332
921,32_S05A32P3_parsed.csv,82,431,259,251
922,32_S05A32P31_parsed.csv,97,664,372,382
923,30_S05A30P4_parsed.csv,46,290,188,148
924,8_S05A8P32_parsed.csv,110,1011,579,520
925,35_S05A35P42_parsed.csv,84,796,441,435
926,40_S05A40P38_parsed.csv,105,559,353,301
927,8_S05A8P10_parsed.csv,49,519,272,291
928,16_S05A16P26_parsed.csv,65,570,322,312
929,4_S05A4P35_parsed.csv,51,460,260,245
930,21_S05A21P31_parsed.csv,57,601,311,342
931,22_S05A22P43_parsed.csv,37,435,249,218
932,12_S05A12P39_parsed.csv,97,850,458,469
933,26_S05A26P9_parsed.csv,72,806,417,459
934,26_S05A26P22_parsed.csv,129,759,448,433
935,3_S05A3P8_parsed.csv,47,595,323,317
936,18_S05A18P5_parsed.csv,97,575,323,337
937,30_S05A30P13_parsed.csv,100,791,445,438
938,10_S05A10P6_parsed.csv,64,611,352,321
939,29_S05A29P3_parsed.csv,77,593,359,309
940,16_S05A16P16_parsed.csv,71,415,228,251
941,3_S05A3P31_parsed.csv,33,632,323,330
942,32_S05A32P30_parsed.csv,140,643,393,378
943,32_S05A32P4_parsed.csv,92,574,354,305
944,29_S05A29P5_parsed.csv,86,720,394,408
945,16_S05A16P34_parsed.csv,74,493,281,283
946,18_S05A18P29_parsed.csv,25,430,222,229
947,27_S05A27P35_parsed.csv,76,502,307,270
948,19_S05A19P10_parsed.csv,64,642,329,373
949,9_S05A9P17_parsed.csv,73,811,442,437
950,31_S05A31P29_parsed.csv,55,394,222,222
951,3_S05A3P35_parsed.csv,58,602,335,313
952,28_S05A28P38_parsed.csv,115,713,420,403
953,22_S05A22P40_parsed.csv,30,641,354,309
954,1_S05A1P33_parsed.csv,43,382,206,211
955,32_S05A32P32_parsed.csv,87,611,381,317
956,11_S05A11P21_parsed.csv,53,604,344,307
957,30_S05A30P22_parsed.csv,107,747,430,414
958,12_S05A12P36_parsed.csv,103,838,478,452
959,14_S05A14P21_parsed.csv,115,594,389,313
960,22_S05A22P8_parsed.csv,32,380,216,196
961,15_S05A15P26_parsed.csv,95,781,460,408
962,34_S05A34P13_parsed.csv,91,721,435,373
963,28_S05A28P34_parsed.csv,92,689,396,381
964,23_S05A23P3_parsed.csv,90,797,438,442
965,26_S05A26P17_parsed.csv,101,610,359,342
966,40_S05A40P19_parsed.csv,62,572,312,321
967,17_S05A17P10_parsed.csv,69,604,320,347
968,39_S05A39P24_parsed.csv,73,642,370,332
969,1_S05A1P6_parsed.csv,88,742,408,408
970,7_S05A7P20_parsed.csv,105,787,458,423
971,31_S05A31P3_parsed.csv,92,815,447,455
972,31_S05A31P4_parsed.csv,67,628,355,331
973,33_S05A33P4_parsed.csv,56,502,295,256
974,13_S05A13P33_parsed.csv,88,608,372,317
975,24_S05A24P8_parsed.csv,85,753,409,415
976,34_S05A34P18_parsed.csv,86,434,260,252
977,37_S05A37P40_parsed.csv,55,494,261,278
978,36_S05A36P6_parsed.csv,93,729,417,394
979,1_S05A1P28_parsed.csv,60,645,362,332
980,38_S05A38P37_parsed.csv,84,641,382,330
981,4_S05A4P12_parsed.csv,25,348,202,169
982,2_S05A2P23_parsed.csv,16,512,264,247
983,34_S05A34P14_parsed.csv,40,595,314,318
984,27_S05A27P26_parsed.csv,85,671,410,338
985,23_S05A23P19_parsed.csv,85,781,433,427
986,6_S05A6P12_parsed.csv,87,441,294,229
987,9_S05A9P25_parsed.csv,45,383,197,229
988,36_S05A36P34_parsed.csv,8,921,439,477
989,2_S05A2P43_parsed.csv,35,785,397,419
990,12_S05A12P17_parsed.csv,48,567,312,299
991,3_S05A3P37_parsed.csv,65,789,427,418
992,18_S05A18P45_parsed.csv,58,662,362,349
993,38_S05A38P38_parsed.csv,69,664,363,365
994,23_S05A23P7_parsed.csv,62,609,346,325
995,40_S05A40P10_parsed.csv,58,591,313,324
996,18_S05A18P46_parsed.csv,38,412,212,238
997,7_S05A7P39_parsed.csv,78,579,335,318
998,36_S05A36P19_parsed.csv,47,664,356,344
999,33_S05A33P5_parsed.csv,94,691,408,368
1000,37_S05A37P22_parsed.csv,47,428,232,229
1001,30_S05A30P27_parsed.csv,114,528,322,315
1002,15_S05A15P8_parsed.csv,50,551,317,280
1003,19_S05A19P23_parsed.csv,52,379,225,199
1004,9_S05A9P31_parsed.csv,50,521,280,290
1005,4_S05A4P15_parsed.csv,62,548,303,300
1006,14_S05A14P31_parsed.csv,58,328,196,180
1007,17_S05A17P13_parsed.csv,41,667,350,349
1008,18_S05A18P23_parsed.csv,47,485,258,267
1009,39_S05A39P45_parsed.csv,1,225,118,104
1010,38_S05A38P12_parsed.csv,10,464,243,225
1011,26_S05A26P24_parsed.csv,139,1153,612,665
1012,36_S05A36P33_parsed.csv,16,734,358,386
1013,34_S05A34P28_parsed.csv,59,409,243,219
1014,32_S05A32P29_parsed.csv,87,524,319,288
1015,27_S05A27P1_parsed.csv,104,701,415,390
1016,10_S05A10P10_parsed.csv,81,527,315,290
1017,31_S05A31P5_parsed.csv,74,756,417,404
1018,9_S05A9P23_parsed.csv,48,654,360,342
1019,21_S05A21P18_parsed.csv,83,673,333,416
1020,40_S05A40P25_parsed.csv,58,737,399,385
1021,19_S05A19P25_parsed.csv,44,665,346,356
1022,32_S05A32P36_parsed.csv,128,623,403,344
1023,40_S05A40P21_parsed.csv,58,590,332,310
1024,21_S05A21P28_parsed.csv,66,549,294,312
1025,22_S05A22P39_parsed.csv,103,636,383,350
1026,2_S05A2P40_parsed.csv,53,435,234,246
1027,6_S05A6P36_parsed.csv,86,760,427,415
1028,6_S05A6P18_parsed.csv,69,493,270,285
1029,19_S05A19P15_parsed.csv,28,366,193,196
1030,2_S05A2P20_parsed.csv,137,417,266,275
1031,10_S05A10P20_parsed.csv,57,482,285,253
1032,35_S05A35P22_parsed.csv,107,577,354,325
1033,22_S05A22P20_parsed.csv,90,585,356,313
1034,33_S05A33P19_parsed.csv,155,971,439,684
1035,36_S05A36P24_parsed.csv,20,600,296,322
1036,21_S05A21P38_parsed.csv,90,594,351,330
1037,22_S05A22P13_parsed.csv,120,785,443,442
1038,18_S05A18P48_parsed.csv,87,855,456,480
1039,18_S05A18P4_parsed.csv,138,621,382,373
1040,9_S05A9P21_parsed.csv,50,469,262,256
1041,40_S05A40P56_parsed.csv,6,555,264,286
1042,19_S05A19P29_parsed.csv,98,534,313,311
1043,7_S05A7P24_parsed.csv,75,745,420,395
1044,8_S05A8P24_parsed.csv,73,595,319,349
1045,11_S05A11P15_parsed.csv,70,626,358,311
1046,35_S05A35P28_parsed.csv,87,605,357,329
1047,3_S05A3P22_parsed.csv,33,591,301,311
1048,12_S05A12P8_parsed.csv,79,634,368,340
1049,18_S05A18P34_parsed.csv,72,311,190,185
1050,10_S05A10P19_parsed.csv,98,657,381,372
1051,37_S05A37P24_parsed.csv,77,535,286,316
1052,33_S05A33P29_parsed.csv,100,982,549,523
1053,15_S05A15P23_parsed.csv,100,575,326,343
1054,28_S05A28P29_parsed.csv,73,513,307,274
1055,40_S05A40P35_parsed.csv,127,657,389,385
1056,32_S05A32P6_parsed.csv,76,416,251,238
1057,39_S05A39P3_parsed.csv,63,529,306,274
1058,14_S05A14P25_parsed.csv,88,568,325,324
1059,3_S05A3P38_parsed.csv,37,594,326,292
1060,4_S05A4P37_parsed.csv,87,817,476,424
1061,37_S05A37P33_parsed.csv,38,344,183,191
1062,39_S05A39P7_parsed.csv,37,409,204,223
1063,35_S05A35P1_parsed.csv,103,435,309,228
1064,10_S05A10P27_parsed.csv,48,527,277,298
1065,37_S05A37P46_parsed.csv,51,398,244,201
1066,4_S05A4P25_parsed.csv,97,719,425,390
1067,7_S05A7P10_parsed.csv,64,753,414,389
1068,39_S05A39P15_parsed.csv,71,783,446,392
1069,34_S05A34P37_parsed.csv,110,716,418,404
1070,25_S05A25P5_parsed.csv,74,859,453,468
1071,6_S05A6P24_parsed.csv,108,481,292,279
1072,23_S05A23P22_parsed.csv,87,575,332,330
1073,34_S05A34P20_parsed.csv,70,905,491,473
1074,6_S05A6P44_parsed.csv,66,588,297,353
1075,4_S05A4P10_parsed.csv,27,409,218,213
1076,10_S05A10P34_parsed.csv,110,619,401,328
1077,29_S05A29P20_parsed.csv,46,488,283,246
1078,18_S05A18P47_parsed.csv,32,399,210,220
1079,1_S05A1P8_parsed.csv,144,746,458,416
1080,21_S05A21P34_parsed.csv,73,823,449,431
1081,17_S05A17P6_parsed.csv,70,563,330,299
1082,35_S05A35P30_parsed.csv,55,454,251,255
1083,37_S05A37P18_parsed.csv,47,489,266,262
1084,11_S05A11P29_parsed.csv,81,798,452,424
1085,7_S05A7P22_parsed.csv,134,826,481,473
1086,12_S05A12P5_parsed.csv,72,689,394,360
1087,37_S05A37P8_parsed.csv,15,273,155,127
1088,22_S05A22P35_parsed.csv,73,605,368,306
1089,6_S05A6P2_parsed.csv,37,312,181,167
1090,26_S05A26P3_parsed.csv,83,667,356,385
1091,21_S05A21P2_parsed.csv,47,488,265,264
1092,12_S05A12P41_parsed.csv,74,592,337,318
1093,1_S05A1P32_parsed.csv,38,702,351,373
1094,36_S05A36P46_parsed.csv,53,478,266,251
1095,18_S05A18P10_parsed.csv,42,532,292,273
1096,5_S05A5P4_parsed.csv,145,591,368,358
1097,40_S05A40P45_parsed.csv,30,649,328,337
1098,39_S05A39P1_parsed.csv,39,389,227,194
1099,40_S05A40P17_parsed.csv,42,539,293,283
1100,5_S05A5P35_parsed.csv,74,693,396,364
1101,26_S05A26P12_parsed.csv,106,938,528,510
1102,14_S05A14P3_parsed.csv,160,1425,757,776
1103,21_S05A21P5_parsed.csv,81,744,422,391
1104,35_S05A35P38_parsed.csv,93,561,358,292
1105,4_S05A4P7_parsed.csv,100,801,456,438
1106,5_S05A5P2_parsed.csv,86,669,373,373
1107,36_S05A36P22_parsed.csv,27,434,239,219
1108,17_S05A17P4_parsed.csv,43,489,280,248
1109,8_S05A8P1_parsed.csv,95,645,406,334
1110,14_S05A14P13_parsed.csv,57,357,249,161
1111,28_S05A28P28_parsed.csv,87,699,403,381
1112,22_S05A22P41_parsed.csv,48,539,299,283
1113,28_S05A28P12_parsed.csv,45,434,256,220
1114,3_S05A3P26_parsed.csv,59,604,320,326
1115,4_S05A4P9_parsed.csv,52,495,277,267
1116,30_S05A30P7_parsed.csv,82,631,356,348
1117,4_S05A4P18_parsed.csv,51,471,271,245
1118,36_S05A36P35_parsed.csv,8,647,331,318
1119,6_S05A6P13_parsed.csv,59,627,351,334
1120,28_S05A28P18_parsed.csv,71,545,332,274
1121,40_S05A40P20_parsed.csv,59,630,350,329
1122,27_S05A27P6_parsed.csv,45,521,275,287
1123,33_S05A33P6_parsed.csv,62,557,312,301
1124,21_S05A21P22_parsed.csv,86,727,404,401
1125,6_S05A6P22_parsed.csv,38,740,387,390
1126,35_S05A35P11_parsed.csv,94,691,409,374
1127,2_S05A2P15_parsed.csv,58,745,352,429
1128,15_S05A15P3_parsed.csv,66,376,219,218
1129,9_S05A9P14_parsed.csv,53,451,260,243
1130,37_S05A37P21_parsed.csv,77,713,389,381
1131,39_S05A39P4_parsed.csv,49,419,246,214
1132,18_S05A18P30_parsed.csv,18,638,312,337
1133,38_S05A38P44_parsed.csv,54,591,312,327
1134,19_S05A19P16_parsed.csv,43,535,275,298
1135,34_S05A34P2_parsed.csv,45,396,236,203
1136,22_S05A22P1_parsed.csv,59,824,436,444
1137,35_S05A35P10_parsed.csv,56,483,284,250
1138,18_S05A18P43_parsed.csv,49,717,388,366
1139,22_S05A22P28_parsed.csv,77,717,414,376
1140,16_S05A16P15_parsed.csv,77,563,322,318
1141,5_S05A5P12_parsed.csv,63,646,371,334
1142,25_S05A25P2_parsed.csv,153,1064,585,615
1143,39_S05A39P46_parsed.csv,1,170,75,93
1144,17_S05A17P1_parsed.csv,53,317,194,172
1145,14_S05A14P24_parsed.csv,39,349,219,163
1146,4_S05A4P6_parsed.csv,54,276,163,166
1147,2_S05A2P29_parsed.csv,51,748,382,408
1148,14_S05A14P15_parsed.csv,70,354,223,201
1149,22_S05A22P4_parsed.csv,16,478,259,231
1150,21_S05A21P4_parsed.csv,57,661,366,340
1151,5_S05A5P13_parsed.csv,103,763,447,412
1152,36_S05A36P39_parsed.csv,12,682,324,357
1153,6_S05A6P10_parsed.csv,92,608,365,330
1154,22_S05A22P36_parsed.csv,33,407,224,215
1155,35_S05A35P39_parsed.csv,85,778,432,425
1156,12_S05A12P37_parsed.csv,56,435,248,238
1157,12_S05A12P35_parsed.csv,77,811,434,442
1158,2_S05A2P38_parsed.csv,65,783,419,425
1159,16_S05A16P29_parsed.csv,68,607,339,333
1160,38_S05A38P33_parsed.csv,38,525,301,252
1161,40_S05A40P39_parsed.csv,84,450,287,243
1162,2_S05A2P17_parsed.csv,88,736,412,402
1163,23_S05A23P17_parsed.csv,38,398,214,220
1164,7_S05A7P25_parsed.csv,60,578,323,311
1165,39_S05A39P39_parsed.csv,48,588,323,301
1166,19_S05A19P26_parsed.csv,64,531,300,291
1167,2_S05A2P47_parsed.csv,88,569,314,343
1168,29_S05A29P36_parsed.csv,87,870,455,499
1169,18_S05A18P18_parsed.csv,73,403,242,228
1170,28_S05A28P8_parsed.csv,55,580,338,295
1171,25_S05A25P32_parsed.csv,80,549,294,322
1172,4_S05A4P33_parsed.csv,98,795,451,435
1173,23_S05A23P31_parsed.csv,55,834,463,424
1174,9_S05A9P6_parsed.csv,87,730,407,406
1175,17_S05A17P33_parsed.csv,14,399,207,202
1176,27_S05A27P40_parsed.csv,75,624,350,343
1177,24_S05A24P21_parsed.csv,121,486,234,295
1178,7_S05A7P7_parsed.csv,85,492,275,301
1179,18_S05A18P40_parsed.csv,76,475,276,269
1180,35_S05A35P31_parsed.csv,45,405,255,194
1181,21_S05A21P10_parsed.csv,82,845,461,463
1182,15_S05A15P39_parsed.csv,79,590,366,299
1183,26_S05A26P19_parsed.csv,121,615,349,383
1184,19_S05A19P13_parsed.csv,52,493,285,255
1185,1_S05A1P19_parsed.csv,97,590,335,338
1186,7_S05A7P32_parsed.csv,96,902,482,510
1187,21_S05A21P35_parsed.csv,84,539,297,321
1188,21_S05A21P12_parsed.csv,94,867,412,544
1189,4_S05A4P28_parsed.csv,52,428,245,233
1190,34_S05A34P10_parsed.csv,93,692,418,362
1191,10_S05A10P2_parsed.csv,93,658,405,345
1192,35_S05A35P27_parsed.csv,87,608,368,321
1193,35_S05A35P20_parsed.csv,37,345,211,169
1194,31_S05A31P6_parsed.csv,59,777,400,433
1195,39_S05A39P2_parsed.csv,44,554,309,283
1196,23_S05A23P15_parsed.csv,41,597,335,303
1197,15_S05A15P32_parsed.csv,84,604,323,362
1198,35_S05A35P8_parsed.csv,57,581,332,306
1199,31_S05A31P23_parsed.csv,76,671,373,372
1200,32_S05A32P17_parsed.csv,93,658,423,327
1201,18_S05A18P51_parsed.csv,54,460,250,256
1202,23_S05A23P32_parsed.csv,82,808,442,444
1203,39_S05A39P42_parsed.csv,41,412,226,216
1204,13_S05A13P38_parsed.csv,48,519,294,272
1205,12_S05A12P11_parsed.csv,89,557,347,292
1206,16_S05A16P7_parsed.csv,45,602,335,309
1207,37_S05A37P45_parsed.csv,78,737,410,396
1208,22_S05A22P6_parsed.csv,50,626,340,330
1209,12_S05A12P32_parsed.csv,61,694,399,354
1210,28_S05A28P16_parsed.csv,96,663,411,341
1211,3_S05A3P30_parsed.csv,59,565,314,293
1212,2_S05A2P28_parsed.csv,74,784,429,422
1213,21_S05A21P14_parsed.csv,126,957,497,574
1214,23_S05A23P9_parsed.csv,62,460,266,253
1215,18_S05A18P49_parsed.csv,46,485,255,274
1216,39_S05A39P33_parsed.csv,41,679,371,337
1217,27_S05A27P5_parsed.csv,62,622,332,348
1218,36_S05A36P47_parsed.csv,4,606,303,304
1219,33_S05A33P16_parsed.csv,91,709,425,364
1220,15_S05A15P14_parsed.csv,62,510,310,260
1221,11_S05A11P13_parsed.csv,98,623,377,334
1222,7_S05A7P1_parsed.csv,78,553,333,287
1223,10_S05A10P13_parsed.csv,50,575,304,317
1224,11_S05A11P27_parsed.csv,105,877,510,466
1225,38_S05A38P8_parsed.csv,56,898,481,461
1226,21_S05A21P33_parsed.csv,49,748,420,371
1227,15_S05A15P12_parsed.csv,67,410,257,216
1228,8_S05A8P17_parsed.csv,116,663,395,378
1229,10_S05A10P30_parsed.csv,69,453,282,237
1230,24_S05A24P16_parsed.csv,64,809,418,421
1231,40_S05A40P31_parsed.csv,57,489,284,250
1232,32_S05A32P25_parsed.csv,93,743,410,418
1233,38_S05A38P5_parsed.csv,34,439,225,238
1234,4_S05A4P39_parsed.csv,43,743,396,377
1235,22_S05A22P37_parsed.csv,67,394,241,214
1236,18_S05A18P38_parsed.csv,67,573,313,318
1237,36_S05A36P2_parsed.csv,87,720,433,363
1238,3_S05A3P7_parsed.csv,43,611,305,337
1239,32_S05A32P24_parsed.csv,107,747,436,413
1240,25_S05A25P6_parsed.csv,140,986,549,564
1241,8_S05A8P12_parsed.csv,81,704,410,374
1242,34_S05A34P27_parsed.csv,103,490,314,278
1243,23_S05A23P13_parsed.csv,99,704,381,418
1244,16_S05A16P41_parsed.csv,55,507,264,291
1245,6_S05A6P16_parsed.csv,117,821,483,449
1246,16_S05A16P17_parsed.csv,111,685,393,401
1247,17_S05A17P21_parsed.csv,58,633,354,329
1248,39_S05A39P31_parsed.csv,40,532,318,250
1249,38_S05A38P27_parsed.csv,58,601,330,312
1250,7_S05A7P38_parsed.csv,49,534,293,282
1251,34_S05A34P11_parsed.csv,63,533,321,262
1252,38_S05A38P39_parsed.csv,95,471,290,265
1253,12_S05A12P26_parsed.csv,67,652,362,355
1254,39_S05A39P34_parsed.csv,40,614,340,298
1255,17_S05A17P8_parsed.csv,47,416,233,225
1256,10_S05A10P7_parsed.csv,81,712,396,393
1257,30_S05A30P19_parsed.csv,83,537,315,294
1258,7_S05A7P4_parsed.csv,33,449,242,240
1259,26_S05A26P8_parsed.csv,55,617,326,338
1260,30_S05A30P16_parsed.csv,49,639,346,338
1261,37_S05A37P39_parsed.csv,42,357,208,185
1262,6_S05A6P43_parsed.csv,92,704,372,423
1263,36_S05A36P5_parsed.csv,31,371,211,187
1264,25_S05A25P36_parsed.csv,50,624,315,347
1265,33_S05A33P34_parsed.csv,52,618,309,355
1266,25_S05A25P27_parsed.csv,161,695,319,526
1267,30_S05A30P11_parsed.csv,108,893,510,479
1268,1_S05A1P1_parsed.csv,27,143,74,95
1269,40_S05A40P55_parsed.csv,3,379,179,192
1270,24_S05A24P29_parsed.csv,16,333,162,180
1271,25_S05A25P20_parsed.csv,96,876,464,501
1272,4_S05A4P21_parsed.csv,32,601,317,310
1273,31_S05A31P32_parsed.csv,73,688,379,375
1274,6_S05A6P39_parsed.csv,78,727,382,423
1275,23_S05A23P27_parsed.csv,58,602,334,325
1276,13_S05A13P3_parsed.csv,82,690,398,366
1277,13_S05A13P10_parsed.csv,105,769,449,421
1278,5_S05A5P11_parsed.csv,61,689,355,386
1279,34_S05A34P6_parsed.csv,75,680,353,396
1280,15_S05A15P13_parsed.csv,90,530,320,299
1281,24_S05A24P2_parsed.csv,86,738,416,400
1282,3_S05A3P16_parsed.csv,29,418,223,220
1283,25_S05A25P16_parsed.csv,70,608,335,333
1284,22_S05A22P26_parsed.csv,67,657,383,336
1285,16_S05A16P3_parsed.csv,43,558,296,302
1286,16_S05A16P36_parsed.csv,47,471,264,249
1287,36_S05A36P9_parsed.csv,49,346,207,184
1288,40_S05A40P13_parsed.csv,116,832,495,439
1289,14_S05A14P5_parsed.csv,50,437,254,229
1290,9_S05A9P33_parsed.csv,36,376,209,187
1291,29_S05A29P1_parsed.csv,103,649,385,359
1292,22_S05A22P11_parsed.csv,97,801,444,450
1293,21_S05A21P27_parsed.csv,79,663,356,383
1294,12_S05A12P14_parsed.csv,44,775,417,394
1295,28_S05A28P20_parsed.csv,127,834,519,441
1296,39_S05A39P10_parsed.csv,37,411,240,201
1297,25_S05A25P13_parsed.csv,122,951,497,554
1298,35_S05A35P41_parsed.csv,59,793,451,401
1299,34_S05A34P1_parsed.csv,69,534,329,269
1300,19_S05A19P28_parsed.csv,115,559,335,324
1301,31_S05A31P2_parsed.csv,48,732,388,388
1302,5_S05A5P32_parsed.csv,82,607,347,340
1303,40_S05A40P8_parsed.csv,69,773,425,410
1304,4_S05A4P2_parsed.csv,27,517,272,270
1305,17_S05A17P50_parsed.csv,95,469,285,275
1306,29_S05A29P9_parsed.csv,77,656,391,340
1307,3_S05A3P11_parsed.csv,60,683,379,360
1308,10_S05A10P12_parsed.csv,60,717,402,374
1309,13_S05A13P9_parsed.csv,78,821,463,433
1310,2_S05A2P19_parsed.csv,97,404,237,263
1311,21_S05A21P7_parsed.csv,14,504,253,261
1312,38_S05A38P40_parsed.csv,66,458,271,246
1313,26_S05A26P2_parsed.csv,57,872,470,453
1314,8_S05A8P31_parsed.csv,109,823,465,461
1315,40_S05A40P5_parsed.csv,69,515,308,262
1316,25_S05A25P28_parsed.csv,163,863,427,576
1317,23_S05A23P8_parsed.csv,77,495,305,267
1318,3_S05A3P23_parsed.csv,31,241,129,120
1319,17_S05A17P27_parsed.csv,21,445,234,228
1320,40_S05A40P41_parsed.csv,56,288,168,172
1321,23_S05A23P16_parsed.csv,45,342,194,193
1322,6_S05A6P33_parsed.csv,42,379,214,205
